title,category
 음성 진천을 특별 재난지역으로 선포하라 종합 ,social
사망 8일 만에 발견된 아빠 엄마 딸 유서는 없다 ,social
 과천시민 일방적 희생 강요 천막시장실까지 설치 배수진,social
토지거래허가제 논란 이재명 김종인에 공방은 최소한의 품격 갖춰야 ,social
 사흘째 진흙만 퍼냈어요 물폭탄 충주농가 복구 암담 ,social
과천시 정부과천청사 앞에 천막시장실 설치,social
경찰 100일간 부동산시장 교란행위 특별단속,social
의암댐 실종자 1명 숨진채 발견 1명 생존 1명 심정지 5명 수색중,social
인천공항 소방대 공채 탈락한 37명 자회사 정규직도 잃을 판 ,social
한강대교 9년 만에 홍수주의보 발령 수위 8 70 기록,social
하태경 검언유착 은 허구적 소설 여당은 추미애 사퇴 요구해야 ,social
권경애 한상혁 통화 폭로 한동훈 진짜 나쁜놈 쫓아내야 ,social
교사가 여아 팔 깨문 인천 어린이집서 추가학대 정황 수사 확대,social
대구경북 상장 시가총액 3조6634억 제조 IT 반도체 덕,social
 영상 침수된 올림픽대로 하늘에서 내려다보니 ,social
충북 하루 3000여명 복구에 구슬땀 야속한 빗줄기 ,social
 사람 살렸는데 소방관 책임 부산지하차도 참사 119 책임론 논란,social
정읍시 긴 장마에 벼 잎도열병 심각 전체 20 면적 피해,social
 창문없는 곳서 함께 도시락 먹어 기쁨153교회서 집단감염,social
선박 전복사고 목격자 경찰정 먼저 구조간 고무보트 같이 침몰 ,social
6일 경북 코로나19 확진자 4명 76일만에 최다,social
홍천 캠핑장 커피전문점 방문 확진자 감염지는 역삼동 V빌딩 ,social
이낙연 부동산 입법 정착하면 임차인 권익 보호에 기여할 것 ,social
 바이러스기초연구소 제 역할 하려면 특별법 만들어야 ,social
대학 여교수 정보유출 항의 과정서 경찰 위협적 태도에 자해,social
과천시 정부과천청사 앞에 천막시장실 설치,social
경찰 100일간 부동산시장 교란행위 특별단속,social
의암댐 실종자 1명 숨진채 발견 1명 생존 1명 심정지 5명 수색중,social
인천공항 소방대 공채 탈락한 37명 자회사 정규직도 잃을 판 ,social
한강대교 9년 만에 홍수주의보 발령 수위 8 70 기록,social
하태경 검언유착 은 허구적 소설 여당은 추미애 사퇴 요구해야 ,social
권경애 한상혁 통화 폭로 한동훈 진짜 나쁜놈 쫓아내야 ,social
교사가 여아 팔 깨문 인천 어린이집서 추가학대 정황 수사 확대,social
대구경북 상장 시가총액 3조6634억 제조 IT 반도체 덕,social
 영상 침수된 올림픽대로 하늘에서 내려다보니 ,social
충북 하루 3000여명 복구에 구슬땀 야속한 빗줄기 ,social
 사람 살렸는데 소방관 책임 부산지하차도 참사 119 책임론 논란,social
정읍시 긴 장마에 벼 잎도열병 심각 전체 20 면적 피해,social
 창문없는 곳서 함께 도시락 먹어 기쁨153교회서 집단감염,social
선박 전복사고 목격자 경찰정 먼저 구조간 고무보트 같이 침몰 ,social
6일 경북 코로나19 확진자 4명 76일만에 최다,social
홍천 캠핑장 커피전문점 방문 확진자 감염지는 역삼동 V빌딩 ,social
이낙연 부동산 입법 정착하면 임차인 권익 보호에 기여할 것 ,social
 바이러스기초연구소 제 역할 하려면 특별법 만들어야 ,social
대학 여교수 정보유출 항의 과정서 경찰 위협적 태도에 자해,social
경기도 의사들 7일 전공의 파업 14일 협회 총파업 ,social
검찰인사위 시작 법무부 윤석열 의견 들었다 ,social
2학기 수행 지필평가 선택 가능 초등 전 과목 동영상 수행평가 인정,social
서울시 일본 명의 토지 건축물 3000건 정리 일제 잔재 청산 ,social
 강북 아파트 경비원 폭행 피의자 구속 기간 2개월 연장,social
집중호우로 서울서 29명 임시대피 한강대교는 홍수주의보 종합 ,social
 영업비밀 빼갔다 3년 공전 중인 BBQ BHC 치킨게임 ,social
 보호비 갈등 한밤중에 38 대 26 집단 난투극 벌인 고려인,social
의암댐 실종자 수색작업 난항 헬기 7대 800여명 투입,social
부산 참사 소방관 누나 목숨 건 소방대원에 책임 전가 안돼 ,social
 의사 증원 안돼 vs 불법의료 만연 의대증원 두고 갈등 확산,social
 신조어사전 오저치고 오늘 저녁은 치킨이닭,social
춘천 의암호 선박 3척 침몰 1명 사망 5명 실종,social
김포 하성면 공장 축대 무너져 쏟아진 흙에 주택 일부 피해,social
대피소 할머니 자녀들 전화로 난리 농작물 걱정돼 ,social
방역당국 국민 항체가 조사 2차 조사 진행 8월 말 결과 발표 ,social
안동댐 30대 투신자 발생으로 방류 못해 홍수 제한 수위 2 4m 남아 초비상,social
 한동훈 공모 못밝힌 검찰 판사는 무슨 증거로 이동재 구속 ,social
 교육용품 납품업체로부터 금품 전남도교육청 공무원 구속,social
 수초섬 결박 포기하고 철수하다 침몰 선박 전복사고 순간,social
 뉴스큐브 신규확진 43명중 지역발생 23명 부산항 선박 5명 추가 확진,social
신종 코로나 주 표적은 호흡계 수용체 발현도 오히려 낮았다,social
여가부 14일 기림의 날 행사 개최 이용수 할머니 초대 ,social
선박 전복 원인 된 춘천 의암댐 인공 수초섬,social
매일 도보 출근 뚜벅이 구청장 출근길 생활민원 2700건 처리,social
 세상터치 폭우에 농작물 피해 속출 사라진 신사임당 ,social
 경찰이 사학비리 공익제보자 신원 노출해 불이익 당해 종합 ,social
 자막뉴스 순식간에 불어난 물 시내버스 필사의 탈출 장면,social
검찰인사委 시작 검언유착 수사팀 등 고위간부들 거취 관심,social
임은정 검찰 내 성폭력 무마의혹 재정신청 기각에 재항고,social
광주 전남도 전공의 파업 동참 대형병원 비상 근무,social
 사건큐브 검찰 이재용 최종처분 두고 고심 왜 ,social
수백억대 금괴 밀수 40대 여성에 벌금 141억,social
초등학교 부근 유사 성매매업소 운영 30대 징역 1년4월,social
퇴근길도 비상 서울 주요 간선도로 교통 통제 지속 중,social
 카메라뉴스 사천 앞바다 수놓은 환상의 빛 축제,social
경찰 간부 부하 직원들에게 갑질 의혹 감찰 착수,social
연일 폭우에 한국 대표 관광지 남이섬이 잠겼다,social
한 번 쏟아지면 와르르 경기지역 토사 매몰사고 잇따라,social
 총선때 당원명부 제공 황운하 선거캠프 관계자 구속 기소,social
서울 비 대부분 그쳤지만 퇴근길 도로 통제 안풀릴듯,social
 검사장 통화 목소리 집요하게 요구한 제보자X,social
MBC 친여인사 의혹 검찰 수사는 지지부진,social
인천 내륙 곳곳서 맹꽁이 서식지 발견 보호대책 마련해야 ,social
서울 이재민 29명 발생 도로 파임 2천여 건 내일 오후부터 다시 비,social
안성 수해 현장 찾은 이해찬 피해 파악 후 특별재난지역 선포 ,social
4개월 수사했는데 검찰 기소 내용에 공모 빠져,social
수업 중 딴짓 제자 체벌 교사에 벌금 350만원 선고,social
부산 북구 처치곤란 아이스팩 수거 상공인 재사용 지원,social
한강 수위상승에 공원매점 직원 4명 고립 한시간 만에 구조완료,social
화성시청 코로나19 확진자 능동 거주 동탄드림병원 입원,social
 인천 탱크로리 사고 사망자 딸 사장은 바쁘다고 빈소도 안와 ,social
2학기 코로나 악화하면 중2까지 시험없다 동영상 수행평가는 확대,social
마필관리사 두 명 잇따라 사망 노조 업무환경 열악 ,social
전남대 성추행 피해 주장 여직원 해고 파문 확산,social
 뉴스큐브 비 언제까지 내리나 춘천 의암댐서 선박 3대 전복,social
검찰 고위간부 인사 이르면 오늘 단행 검찰인사위 시작,social
 예배 후 같이 식사 교회서 또 집단감염 종합 ,social
5일간 최대 395㎜ 폭우 쏟아진 영월 복구 온 ,social
서울고법 새청사 마련 서울행정법원은 다시 서초동으로,social
경기 강원 북부 돼지열병 차단용 울타리 집중호우에 파손,social
안민석 원피스 류호정 지지 17년차 국회 꼰대가 응원한다 ,social
서울 한강공원 11곳 진입 통제 복구 시까지 방문 자제 ,social
2학기 지필 수행평가 중 택1 가능 학생평가 부담 완화,social
의암댐 선박 전복사고 목격자 경찰정 등 3척 순식간에 침몰 ,social
소양강댐 방류하자 북한강 자라섬 물에 완전 잠겨,social
추미애 이번엔 윤석열 반쪽 패싱 승진 인사 의견만 물었다,social
봉사 온 초등생에게 동성애 이상성애 성교육 영상 대법 정서적 학대 ,social
한상혁 검언유착 의혹 방송 후 권경애 통화 허위보도 법적 대응 ,social
한상혁 검언유착 보도 사전인지 의혹에 권경애와 보도 나간 뒤 MBC와 무관한 내용으로 통화 ,social
 영상 살려주세요 골프장 산사태 흙속에 묻힌 직원들,social
고양시 코로나19 확진자 7명 무더기 발생,social
전공의 파업 D 1 의료공백 불가피,social
부산 지하주차장서 급발진 주장 사고 60대 운전자 부상,social
고양 기쁨153교회 집단감염 창문 환기시설 없고 함께 식사 ,social
법무부 들어서는 이창재 위원장 검찰 고위간부 인사 단행 ,social
 산지 편법 개간이 비 피해 키웠다 충주시 사례 파악 돌입,social
안동 월영교서 투신 신고 수색작업에 안동댐 방류 연기,social
광주전남 아파트 매매가 안정세 ,social
광주 전남 호우 강풍특보 해제 7일 오전 다시 비,social
 부산 지하차도 참사 책임 소방관에 전가 말라 청와대 청원,social
환기시설 없고 함께 식사 고양 교회 관련 7명 추가 확진,social
 더뉴스 더인터뷰 전공의 파업 D 1 진료 공백 현실화되나 ,social
 영상 의료계 내일부터 줄파업 절충점은 ,social
산사태 주의보 등 발령 지역 자연휴양림 위약금은 3일까지 면제,social
서울시 시민 안전 위해 한강공원 전면 통제,social
 이 시각 고속도로 전면 통제 구간 없지만 곳곳 서행 전방주시 철저히 ,social
한상혁 검언유착 보도 사전인지 의혹은 명백한 허위 법적 대응 ,social
거리두기 3단계땐 중1 2 성적 패스제 고3 등교는 학교 자율,social
부동산정책 고위공직자 36 가 다주택자 강남4구 집 보유자도 39명,social
마스크 쓴 학생과 마주하니 눈웃음 밖에 길이 없네,social
경기도 개발제한구역 불법행위 92건 적발,social
숱한 역경을 딛고 일어선 노동자들의 분투기,social
서울 한강 9년만에 홍수특보 잠수교 수위 역대 최고 11 5m ,social
김재연 미니스커트도 있었다 류호정 원피스로 본 옷 수난사,social
올 2학기엔 맞춤형 수업 평가 교육과정 재구성 가능해진다,social
알바 고용해 공적마스크 번호표 10장 챙긴 대가 벌금 300만원,social
3차례 코로나19 검사 24시간 감시 외국인 임시시설 걱정 마세요 ,social
선박 전복으로 실종된 60대 근로자 남이섬서 시신으로 발견,social
전공의 파업 하루 앞두고 박능후 장관 대화 협의로 풀자 거듭 촉구,social
 부산 지하차도 참사 책임 소방관에 전가 말라 청와대 청원,social
환기시설 없고 함께 식사 고양 교회 관련 7명 추가 확진,social
 더뉴스 더인터뷰 전공의 파업 D 1 진료 공백 현실화되나 ,social
 영상 의료계 내일부터 줄파업 절충점은 ,social
산사태 주의보 등 발령 지역 자연휴양림 위약금은 3일까지 면제,social
서울시 시민 안전 위해 한강공원 전면 통제,social
 이 시각 고속도로 전면 통제 구간 없지만 곳곳 서행 전방주시 철저히 ,social
한상혁 검언유착 보도 사전인지 의혹은 명백한 허위 법적 대응 ,social
거리두기 3단계땐 중1 2 성적 패스제 고3 등교는 학교 자율,social
부동산정책 고위공직자 36 가 다주택자 강남4구 집 보유자도 39명,social
마스크 쓴 학생과 마주하니 눈웃음 밖에 길이 없네,social
경기도 개발제한구역 불법행위 92건 적발,social
숱한 역경을 딛고 일어선 노동자들의 분투기,social
서울 한강 9년만에 홍수특보 잠수교 수위 역대 최고 11 5m ,social
김재연 미니스커트도 있었다 류호정 원피스로 본 옷 수난사,social
올 2학기엔 맞춤형 수업 평가 교육과정 재구성 가능해진다,social
알바 고용해 공적마스크 번호표 10장 챙긴 대가 벌금 300만원,social
3차례 코로나19 검사 24시간 감시 외국인 임시시설 걱정 마세요 ,social
선박 전복으로 실종된 60대 근로자 남이섬서 시신으로 발견,social
전공의 파업 하루 앞두고 박능후 장관 대화 협의로 풀자 거듭 촉구,social
경기 기쁨153교회 예배 후 도시락 나눠 먹어 산북초 전수조사 결과 모두 음성,social
